"","id","material","side","family","tribe","genus","species","type","image","image2","color","bw","complete","corrupt","user","origin","location","accession","date","active","user_modify","user_date"
"131",262,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2709","",1,1,1,0,"BLC","NMB","NMB","12202","2019-10-22 12:56:03",1,"JD","2020-10-19 18:53:36"
"132",264,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2710","",1,1,1,0,"BLC","NMB","NMB","12202","2019-10-22 12:28:17",1,"JD","2020-10-19 18:53:42"
"133",266,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2712","",1,1,-1,0,"BLC","","NMB","12203","2019-10-22 13:20:34",0,"CLC","2021-03-01 18:44:55 EST"
"134",268,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2713","",1,1,-1,0,"BLC","","NMB","12203","2019-10-22 12:56:35",0,"CLC","2021-03-01 18:25:28 EST"
"135",270,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2714","",1,1,-1,0,"BLC","","NMB","12203","2019-10-22 12:28:46",0,"CLC","2021-03-01 18:18:57 EST"
"136",272,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2717","",1,1,-1,0,"BLC","","NMB","No number?","2019-10-22 13:21:03",0,"CLC","2021-03-01 18:45:18 EST"
"137",274,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2718","",1,1,-1,0,"BLC","","NMB","No number?","2019-10-22 12:57:05",0,"CLC","2021-03-01 18:26:20 EST"
"138",276,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2719","",1,1,-1,0,"BLC","","NMB","No number?","2019-10-22 12:29:12",0,"CLC","2021-03-01 18:19:40 EST"
"139",278,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2721","",1,1,1,0,"BLC","NMB","NMB","12475","2019-10-22 13:21:43",1,"JD","2020-10-19 18:54:55"
"140",280,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2722","",1,1,1,0,"BLC","NMB","NMB","12475","2019-10-22 12:57:32",1,"JD","2020-10-19 18:54:57"
"141",282,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2723","",1,1,1,0,"BLC","NMB","NMB","12475","2019-10-22 12:29:40",1,"JD","2020-10-19 18:55:01"
"142",284,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2725","",1,1,-2,0,"BLC","NMB","NMB","12066","2019-10-22 13:22:10",1,"JD","2020-10-19 18:55:10"
"143",286,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2726","",1,1,1,0,"BLC","NMB","NMB","12066","2019-10-22 12:57:58",1,"JD","2020-10-19 18:55:12"
"144",288,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2727","",1,1,1,0,"BLC","NMB","NMB","12066","2019-10-22 12:30:08",1,"JD","2020-10-19 18:55:14"
"145",290,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2729","",1,1,-1,0,"BLC","","NMB","12204","2019-10-22 13:22:39",0,"CLC","2021-03-01 18:45:49 EST"
"146",292,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2730","",1,1,-1,0,"BLC","","NMB","12204","2019-10-22 12:58:24",0,"CLC","2021-03-01 18:27:31 EST"
"147",294,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2731","",1,1,-1,0,"BLC","","NMB","12204","2019-10-22 12:30:46",0,"CLC","2021-03-01 18:20:09 EST"
"148",296,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2733","",1,1,1,0,"BLC","NMB","NMB","64","2019-10-22 13:23:03",1,"JD","2020-10-19 18:55:43"
"149",298,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2734","",1,1,1,0,"BLC","NMB","NMB","64","2019-10-22 12:58:58",1,"JD","2020-10-19 18:55:45"
"150",300,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2735","",1,1,1,0,"BLC","NMB","NMB","64","2019-10-22 12:31:10",1,"JD","2020-10-19 18:55:47"
"151",302,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2736","",1,1,1,0,"BLC","NMB","NMB","12476","2019-10-22 13:23:30",1,"JD","2020-10-19 18:55:58"
"152",304,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2737","",1,1,1,0,"BLC","NMB","NMB","12476","2019-10-22 12:59:38",1,"JD","2020-10-19 18:56:02"
"153",306,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2738","",1,1,1,0,"BLC","NMB","NMB","12476","2019-10-22 12:31:41",1,"JD","2020-10-19 18:56:07"
"154",308,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM3","DSCN2739","",1,1,1,1,"BLC","NMB","NMB","8761","2019-10-03 12:39:24",1,"JD","2020-10-19 18:57:26"
"155",310,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM2","DSCN2740","",1,1,1,0,"BLC","NMB","NMB","8761","2019-10-03 12:22:55",1,"JD","2020-10-19 18:57:30"
"156",312,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","UM1","DSCN2741","",1,1,1,0,"BLC","NMB","NMB","8761","2019-10-03 12:05:58",1,"JD","2020-10-19 18:57:37"
"157",314,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","LM3","DSCN2743","",1,1,-2,0,"BLC","NMB","NMB","8761","2019-10-03 11:50:46",1,"JKB","2020-06-24 20:16:00"
"158",316,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","LM2","DSCN2744","",1,1,1,0,"BLC","NMB","NMB","8761","",1,"JD","2020-10-19 18:57:47"
"159",318,"Extant","L","Bovidae","Alcelaphini","Connochaetes","gnou","LM1","DSCN2745","",1,1,1,0,"BLC","NMB","NMB","8761","2019-10-01 14:18:13",1,"JD","2020-06-29 23:00:59"
"160",320,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2747","",1,1,1,0,"BLC","NMB","NMB","12209","2019-10-22 13:24:01",1,"JD","2020-10-19 18:58:18"
"161",322,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2748","",1,1,1,0,"BLC","NMB","NMB","12209","2019-10-22 13:00:05",1,"JD","2020-10-19 18:58:21"
"162",324,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2749","",1,1,1,0,"BLC","NMB","NMB","12209","2019-10-22 12:32:09",1,"JD","2020-10-19 18:58:25"
"163",326,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2751","",1,1,1,0,"BLC","NMB","NMB","12201","2019-10-22 13:24:29",1,"JD","2020-10-19 18:58:35"
"164",328,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2752","",1,1,1,0,"BLC","NMB","NMB","12201","2019-10-22 13:00:56",1,"JD","2020-10-19 18:58:37"
"165",330,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2753","",1,1,1,0,"BLC","NMB","NMB","12201","2019-10-22 12:32:38",1,"JD","2020-10-19 18:58:41"
"166",332,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2755","",1,1,1,0,"BLC","NMB","NMB","12210","2019-10-22 13:25:00",1,"JD","2020-10-19 18:58:49"
"167",334,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2756","",1,1,1,0,"BLC","NMB","NMB","12210","2019-10-22 13:01:41",1,"JD","2020-10-19 18:58:53"
"168",336,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2757","",1,1,1,0,"BLC","NMB","NMB","12210","2019-10-22 12:33:08",1,"JD","2020-10-19 18:59:03"
"169",338,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM3","DSCN2759","",1,1,1,0,"BLC","NMB","NMB","9359","2019-10-22 13:25:26",1,"JD","2020-10-19 18:59:22"
"170",340,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM2","DSCN2760","",1,1,1,0,"BLC","NMB","NMB","9359","2019-10-22 13:02:19",1,"JD","2020-10-19 18:59:24"
"171",342,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","UM1","DSCN2761","",1,1,1,0,"BLC","NMB","NMB","9359","2019-10-22 12:33:36",1,"JD","2020-10-19 18:59:31"
"172",344,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2762","",1,1,-1,1,"BLC","","NMB","9359","2019-10-16 15:01:05",0,"CLC","2021-03-01 18:12:57 EST"
"173",346,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2763","",0,1,-1,0,"BLC","","NMB","9359","2019-10-16 13:45:08",0,"JD","2020-10-19 19:00:22"
"174",348,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2764","",1,1,1,0,"BLC","NMB","NMB","9359","2019-10-15 12:53:25",1,"JD","2020-10-19 19:00:26"
"175",350,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2766","",1,1,1,1,"BLC","NMB","NMB","12210","2019-10-16 15:01:30",1,"JD","2020-10-19 19:00:41"
"176",352,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2767","",1,1,1,0,"BLC","NMB","NMB","12210","2019-10-16 13:46:13",1,"JD","2020-10-19 19:00:43"
"177",354,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2768","",1,1,0,0,"BLC","NMB","NMB","12210","2019-10-15 12:54:05",1,"JD","2020-10-19 19:00:46"
"178",356,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2770","",1,1,0,1,"BLC","NMB","NMB","12209","2019-10-16 15:01:56",1,"JD","2020-10-19 19:00:58"
"179",358,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2771","",1,1,1,0,"BLC","NMB","NMB","12209","2019-10-16 13:47:12",1,"JD","2020-10-19 19:01:00"
"180",360,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2772","",1,1,1,0,"BLC","NMB","NMB","12209","2019-10-15 12:55:51",1,"JD","2020-10-19 19:01:03"
"181",362,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2774","",1,1,1,1,"BLC","NMB","NMB","12201","2019-10-16 15:03:16",1,"JD","2020-10-19 19:01:12"
"182",364,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2775","",1,1,-2,0,"BLC","NMB","NMB","12201","2019-10-16 13:54:01",1,"JD","2020-10-19 19:01:13"
"183",366,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2776","",1,1,1,0,"BLC","NMB","NMB","12201","2019-10-15 12:56:37",1,"JD","2020-10-19 19:01:16"
"184",368,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2778","",1,1,1,1,"BLC","NMB","NMB","12475","2019-10-16 15:03:43",1,"JD","2020-10-19 19:01:25"
"185",370,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2780","",1,1,1,0,"BLC","NMB","NMB","12475","2019-10-16 13:54:37",1,"JD","2020-10-19 19:01:27"
"186",372,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2781","",1,1,1,0,"BLC","NMB","NMB","12475","2019-10-15 12:57:21",1,"JD","2020-10-19 19:01:30"
"187",374,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2783","",1,1,1,0,"BLC","NMB","NMB","12204","2019-10-16 15:04:12",1,"JD","2020-10-19 19:01:39"
"188",376,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2784","",1,1,1,0,"BLC","NMB","NMB","12204","2019-10-16 13:56:27",1,"JD","2020-10-19 19:01:41"
"189",378,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2785","",1,1,1,0,"BLC","NMB","NMB","12204","2019-10-15 12:57:49",1,"JD","2020-10-19 19:01:43"
"190",380,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2787","",1,1,1,1,"BLC","NMB","NMB","12476","2019-10-16 15:04:46",1,"JD","2020-10-19 19:01:52"
"191",382,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2788","",1,1,1,0,"BLC","NMB","NMB","12476","2019-10-16 13:57:04",1,"JD","2020-10-19 19:01:54"
"192",384,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2789","",1,1,1,0,"BLC","NMB","NMB","12476","2019-10-15 12:58:19",1,"JD","2020-10-19 19:01:58"
"193",386,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2791","",1,1,1,1,"BLC","NMB","NMB","12208","2019-10-16 15:05:11",1,"JD","2020-10-19 19:02:07"
"194",388,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2792","",1,1,1,0,"BLC","NMB","NMB","12208","2019-10-16 13:57:40",1,"JD","2020-10-19 19:02:09"
"195",390,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2793","",1,1,-2,0,"BLC","NMB","NMB","12208","2019-10-15 12:58:49",1,"JD","2020-10-19 19:02:11"
"196",392,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2795","",1,1,1,0,"BLC","NMB","NMB","12066","2019-10-16 15:05:36",1,"JD","2020-10-19 19:02:21"
"197",394,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2796","",1,1,1,0,"BLC","NMB","NMB","12066","2019-10-16 13:58:12",1,"JD","2020-10-19 19:02:23"
"198",396,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2797","",1,1,1,0,"BLC","NMB","NMB","12066","2019-10-15 12:59:16",1,"JD","2020-10-19 19:02:29"
"199",398,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2799","",1,1,1,1,"BLC","NMB","NMB","12172","2019-10-16 15:06:00",1,"JD","2020-10-19 19:02:43"
"200",400,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2800","",1,1,1,0,"BLC","NMB","NMB","12172","2019-10-16 13:58:40",1,"JD","2020-10-19 19:02:46"
"201",402,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2801","",1,0,-1,-1,"BLC","","NMB","","2019-10-15 12:59:49",0,"JKB","2020-06-23 19:54:14"
"202",404,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2803","",1,1,1,0,"BLC","NMB","NMB","12202","2019-10-16 15:06:26",1,"JD","2020-10-19 19:03:10"
"203",406,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2804","",1,1,1,0,"BLC","NMB","NMB","12202","2019-10-16 13:59:08",1,"JD","2020-10-19 19:03:16"
"204",408,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2805","",1,1,1,0,"BLC","NMB","NMB","12202","2019-10-15 13:00:16",1,"JD","2020-10-19 19:04:38"
"205",410,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM3","DSCN2807","",1,1,-2,0,"BLC","NMB","NMB","12203","2019-10-16 15:06:51",1,"JD","2020-10-19 19:04:47"
"206",412,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2","DSCN2808","",1,1,1,0,"BLC","NMB","NMB","12203","2019-10-16 13:59:39",1,"JD","2020-10-19 19:04:49"
"207",414,"Extant","L","Bovidae","Alcelaphini","Connochaetes","taurinus","LM1","DSCN2809","",1,1,1,0,"BLC","NMB","NMB","12203","2019-10-15 13:00:50",1,"JD","2020-10-19 19:04:56"
"208",416,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2810","",1,1,1,0,"BLC","NMB","NMB","12264","2019-09-27 10:33:37",1,"JD","2020-10-19 19:08:13"
"209",418,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2811","",1,1,1,1,"BLC","NMB","NMB","12264","2019-09-26 15:09:41",1,"JD","2020-10-19 19:08:26"
"210",420,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2812","",1,1,1,0,"BLC","NMB","NMB","12264","2019-09-26 14:48:47",1,"JD","2020-10-19 19:08:29"
"211",422,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2814","",1,1,1,0,"BLC","NMB","NMB","12263","2019-09-27 10:34:13",1,"JD","2020-10-19 19:09:00"
"212",424,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2815","",1,1,1,1,"BLC","NMB","NMB","12263","2019-09-26 15:10:10",1,"JD","2020-10-19 19:09:02"
"213",426,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2816","",1,1,1,0,"BLC","NMB","NMB","12263","2019-09-26 14:49:19",1,"JD","2020-10-19 19:09:05"
"214",428,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2818","",1,1,0,0,"BLC","NMB","NMB","12195","2019-09-27 10:34:40",1,"JD","2020-10-19 19:09:18"
"215",430,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2819","",1,1,1,0,"BLC","NMB","NMB","12195","2019-09-26 15:10:52",1,"JD","2020-10-19 19:09:20"
"216",432,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2820","",1,1,1,0,"BLC","NMB","NMB","12195","2019-09-26 14:49:46",1,"JD","2020-10-19 19:09:23"
"217",434,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2822","",1,1,1,0,"BLC","NMB","NMB","12071","2019-09-27 10:35:10",1,"JD","2020-10-19 19:09:33"
"218",436,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2823","",1,1,1,0,"BLC","NMB","NMB","12071","2019-09-26 15:11:28",1,"JD","2020-10-19 19:09:35"
"219",438,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2824","",1,1,1,0,"BLC","NMB","NMB","12071","2019-09-26 14:50:14",1,"JD","2020-10-19 19:09:38"
"220",440,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2826","",1,1,1,0,"BLC","NMB","NMB","12420","2019-09-27 10:35:39",1,"JD","2020-10-19 19:09:46"
"221",442,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2827","",1,1,1,0,"BLC","NMB","NMB","12420","2019-09-26 15:12:00",1,"JD","2020-10-19 19:09:48"
"222",444,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2828","",1,1,1,0,"BLC","NMB","NMB","12420","2019-09-26 14:50:49",1,"JD","2020-10-19 19:09:51"
"223",446,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2830","",1,1,1,0,"BLC","NMB","NMB","12196","2019-09-27 10:36:26",1,"JD","2020-10-19 19:10:12"
"224",448,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2831","",1,1,1,0,"BLC","NMB","NMB","12196","2019-09-26 15:12:28",1,"JD","2020-10-19 19:10:14"
"225",450,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2832","",1,1,1,0,"BLC","NMB","NMB","12196","2019-09-26 14:51:17",1,"JD","2020-10-19 19:10:17"
"226",452,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2834","",1,1,1,0,"BLC","NMB","NMB","12215","2019-09-27 10:36:56",1,"JD","2020-10-19 19:10:25"
"227",454,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2835","",1,1,1,0,"BLC","NMB","NMB","12215","2019-09-26 15:12:59",1,"JD","2020-10-19 19:10:28"
"228",456,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2836","",1,1,0,0,"BLC","NMB","NMB","12215","2019-09-26 14:51:51",1,"JD","2020-10-19 19:10:31"
"229",458,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2838","",1,1,1,0,"BLC","NMB","NMB","9419","2019-09-27 10:37:23",1,"JD","2020-10-19 19:10:36"
"230",460,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2839","",1,1,1,1,"BLC","NMB","NMB","9419","2019-09-26 15:13:36",1,"JD","2020-10-19 19:10:38"
"231",462,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2840","",1,0,-1,-1,"BLC","","NMB","","2019-09-26 14:52:20",0,"JKB","2020-06-23 19:39:10"
"232",464,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2842","",1,1,1,0,"BLC","NMB","NMB","8715","2019-09-27 10:37:50",1,"JD","2020-10-19 19:11:04"
"233",466,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2843","",1,1,0,0,"BLC","NMB","NMB","8715","2019-09-26 15:14:07",1,"JD","2020-10-19 19:11:06"
"234",467,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2844","",1,0,-1,-1,"BLC","","NMB","","2019-09-26 14:52:55",0,"JKB","2020-06-23 19:39:41"
"235",469,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2846","",1,1,1,0,"BLC","NMB","NMB","7437","2019-09-27 10:38:19",1,"JD","2020-10-19 19:11:20"
"236",471,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2847","",1,1,1,0,"BLC","NMB","NMB","7437","2019-09-26 15:14:51",1,"JD","2020-10-19 19:11:23"
"237",473,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2848","",1,1,1,0,"BLC","NMB","NMB","7437","2019-09-26 14:53:24",1,"JD","2020-10-19 19:11:40"
"238",475,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2850","",1,1,1,0,"BLC","NMB","NMB","12199","2019-09-27 10:38:48",1,"JD","2020-10-19 19:11:47"
"239",477,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2851","",1,1,1,0,"BLC","NMB","NMB","12199","2019-09-26 15:15:24",1,"JD","2020-10-19 19:11:49"
"240",479,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2852","",1,1,1,0,"BLC","NMB","NMB","12199","2019-09-26 14:53:54",1,"JD","2020-10-19 19:11:53"
"241",481,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2854","",1,1,1,0,"BLC","NMB","NMB","8763","2019-09-27 10:39:17",1,"JD","2020-10-19 19:12:02"
"242",483,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2855","",1,1,1,0,"BLC","NMB","NMB","8763","2019-09-26 15:15:55",1,"JD","2020-10-19 19:12:04"
"243",484,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2856","",1,0,-1,-1,"BLC","","NMB","","2019-09-26 14:54:37",0,"CLC","2020-06-19 23:24:30"
"244",486,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2858","",1,1,1,0,"BLC","NMB","NMB","12424","2019-09-27 10:39:46",1,"JD","2020-10-19 19:12:13"
"245",488,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2859","",1,1,1,1,"BLC","NMB","NMB","12424","2019-09-26 15:18:01",1,"JD","2020-10-19 19:12:15"
"246",490,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2860","",1,1,1,0,"BLC","NMB","NMB","12424","2019-09-26 14:55:11",1,"JD","2020-10-19 19:12:18"
"247",492,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2862","",1,1,1,0,"BLC","NMB","NMB","6022","2019-09-27 10:40:18",1,"JD","2020-10-19 19:12:28"
"248",494,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2863","",1,1,1,0,"BLC","NMB","NMB","6022","2019-09-26 15:18:38",1,"JD","2020-10-19 19:12:31"
"249",496,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2864","",1,1,1,0,"BLC","NMB","NMB","6022","2019-09-26 14:55:47",1,"JD","2020-10-19 19:12:34"
"250",498,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM3","DSCN2866","",1,1,1,0,"BLC","NMB","NMB","1069","2019-09-27 10:40:46",1,"JD","2020-10-19 19:12:44"
"251",500,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM2","DSCN2867","",1,1,1,1,"BLC","NMB","NMB","1069","2019-09-26 15:19:11",1,"JD","2020-10-19 19:12:47"
"252",502,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","UM1","DSCN2868","",1,1,1,0,"BLC","NMB","NMB","1069","2019-09-26 14:56:32",1,"JD","2020-10-19 19:12:50"
"253",504,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM3","DSCN2869","",1,1,1,0,"BLC","NMB","NMB","6022","2019-09-26 14:28:45",1,"JD","2020-10-19 19:13:09"
"254",506,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2","DSCN2870","",1,1,1,0,"BLC","NMB","NMB","6022","2019-09-26 14:09:48",1,"JD","2020-10-19 19:13:14"
"255",508,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM1","DSCN2871","",1,1,1,0,"JKB","NMB","NMB","6022","2019-09-24 14:08:46",1,"JD","2020-10-19 19:13:16"
"256",510,"Extant","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM3","DSCN2873","",1,1,1,0,"BLC","NMB","NMB","8763","2019-09-26 14:29:12",1,"JD","2020-10-19 19:13:32"
